Date,T(off-chip),L(lux),T2(on-board),H(rel%),T3(hum-sensor),P(Pa),M(5sec)
2021-05-22 17:45:01.539063,22,7,27,33,29,100276,0
2021-05-22 18:00:01.739743,22,6,27,33,29,100285,0
2021-05-22 18:15:01.944578,22,4,27,33,29,100291,0
2021-05-22 18:30:01.201555,22,3,27,33,29,100317,0
2021-05-22 18:45:01.418385,22,2,27,33,29,100332,0
2021-05-22 19:00:01.615756,22,2,27,33,29,100332,0
2021-05-22 19:15:01.832889,22,2,27,33,29,100335,0
2021-05-22 19:30:02.095878,22,0,27,33,29,100355,0
2021-05-22 19:45:01.291311,22,0,27,33,29,100370,0
2021-05-22 20:00:01.497090,22,,27,33,29,100378,0
2021-05-22 20:15:01.697438,22,0,27,33,29,100393,0
2021-05-22 20:30:01.965124,22,,27,33,29,100398,0
2021-05-22 20:45:02.176598,22,,27,34,29,100415,0
2021-05-22 21:00:01.362710,22,,27,34,29,100425,0
2021-05-22 21:15:01.566588,22,,27,34,29,100440,0
2021-05-22 21:30:01.839121,22,,27,34,29,100453,0
2021-05-22 21:45:02.047353,22,,27,34,29,100455,0
2021-05-22 22:00:01.249151,22,,27,34,29,100455,0
2021-05-22 22:15:01.455682,22,,27,34,29,100466,0
2021-05-22 22:30:01.718349,22,,27,34,29,100474,0
2021-05-22 22:45:01.925295,22,,27,34,29,100484,0
2021-05-22 23:00:02.118952,22,,27,34,29,100498,0
2021-05-22 23:15:01.319498,22,,27,34,29,100508,0
2021-05-22 23:30:01.571862,22,,27,34,29,100515,0
2021-05-22 23:45:01.776999,22,,27,34,29,100533,0
2021-05-23 00:00:01.980352,22,,27,34,29,100549,0
2021-05-23 00:15:01.187697,22,,27,34,29,100556,0
2021-05-23 00:30:01.443114,22,,27,34,29,100571,0
2021-05-23 00:45:01.627028,22,,27,34,29,100575,0
2021-05-23 01:00:01.830486,22,,27,34,29,100579,0
2021-05-23 01:15:02.038476,22,,27,34,29,100581,0
2021-05-23 01:30:01.296001,22,,27,35,29,100594,0
2021-05-23 01:45:01.492483,22,,27,34,29,100597,0
2021-05-23 02:00:01.696739,22,,27,34,29,100605,0
2021-05-23 02:15:01.900227,22,,27,35,29,100609,0
2021-05-23 02:30:02.159800,22,,27,34,29,100625,0
2021-05-23 02:45:01.360711,22,,27,34,29,100625,0
2021-05-23 03:00:01.557060,22,,27,34,29,100631,0
2021-05-23 03:15:01.760885,22,,27,34,29,100649,0
2021-05-23 03:30:02.026139,22,,27,35,29,100654,0
2021-05-23 03:45:01.242237,23,,27,34,29,100669,0
2021-05-23 04:00:01.446737,22,,27,35,29,100670,0
2021-05-23 04:15:01.656792,22,,27,35,29,100674,0
2021-05-23 04:30:01.926665,22,,27,35,29,100673,0
2021-05-23 04:45:02.136107,22,,27,35,29,100677,0
2021-05-23 05:00:01.349090,22,0,27,35,29,100680,0
2021-05-23 05:15:01.555099,22,0,27,35,29,100693,0
2021-05-23 05:30:01.817458,22,3,27,35,29,100692,0
2021-05-23 05:45:02.020134,22,7,27,35,29,100706,0
2021-05-23 06:00:01.225785,22,8,27,34,29,100713,0
2021-05-23 06:15:01.430398,22,16,27,34,29,100730,0
2021-05-23 06:30:01.270979,22,1,27,35,29,100758,0
2021-05-23 06:45:01.477911,22,1,27,35,29,100764,0
2021-05-23 07:00:01.725915,21,23,27,35,29,100777,0
2021-05-23 07:15:01.931810,23,0,27,35,29,100810,0
2021-05-23 07:30:01.187038,22,0,27,35,29,100821,0
2021-05-23 07:45:01.391984,22,0,27,35,29,100845,0
2021-05-23 08:00:01.592708,22,1,27,35,29,100848,0
2021-05-23 08:15:01.798057,22,1,27,35,29,100855,0
2021-05-23 08:30:02.059239,22,0,27,35,29,100882,0
2021-05-23 08:45:01.258046,22,0,27,35,29,100890,0
2021-05-23 09:00:01.465664,22,0,27,35,29,100897,0
2021-05-23 09:15:01.680104,22,2,27,35,29,100889,0
2021-05-23 09:30:01.938863,22,8,27,35,29,100904,0
2021-05-23 09:45:02.157626,22,11,27,35,29,100904,0
2021-05-23 10:00:01.359885,22,12,27,35,29,100907,0
2021-05-23 10:15:01.557980,22,6,27,35,29,100909,0
2021-05-23 10:30:01.820181,22,8,27,35,29,100931,0
2021-05-23 10:45:02.026071,22,8,27,35,29,100937,0
2021-05-23 11:00:01.213759,22,15,28,36,29,100940,0
2021-05-23 11:15:01.422762,22,9,28,35,29,100962,0
2021-05-23 11:30:01.684226,22,11,28,36,29,100977,0
2021-05-23 11:45:01.897935,22,12,27,35,29,100985,0
2021-05-23 12:00:02.109944,22,12,28,35,29,100991,0
2021-05-23 12:15:01.308217,21,19,27,32,28,101007,0
2021-05-23 12:30:01.570785,20,13,26,32,28,101008,0
2021-05-23 12:45:01.777405,20,13,26,31,28,101019,1
2021-05-23 13:00:01.984515,20,15,26,29,27,101021,0
2021-05-23 13:15:01.182856,20,18,26,30,27,101030,0
2021-05-23 13:30:01.440834,20,9,26,31,27,101040,0
2021-05-23 13:45:01.656417,20,5,26,31,27,101053,0
2021-05-23 14:00:01.858684,20,5,26,31,27,101049,0
2021-05-23 14:15:02.071806,20,12,26,32,27,101067,0
2021-05-23 14:30:01.327815,20,4,26,32,27,101077,0
2021-05-23 14:45:01.529295,21,2,27,32,28,101083,0
2021-05-23 15:00:01.736203,21,3,27,32,28,101083,0
2021-05-23 15:15:01.936954,21,4,27,33,28,101106,0
2021-05-23 15:30:01.201621,22,8,27,33,29,101109,0
2021-05-23 15:45:01.405501,22,4,27,34,29,101115,0
2021-05-23 16:00:01.608935,22,5,27,34,29,101124,0
2021-05-23 16:15:01.816427,22,4,27,35,29,101142,0
2021-05-23 16:30:02.076586,22,3,27,34,29,101149,0
2021-05-23 16:45:01.268261,22,2,27,34,29,101166,0
2021-05-23 17:00:01.474577,22,2,27,34,29,101177,0
2021-05-23 17:15:01.686161,22,3,27,34,29,101189,0
2021-05-23 17:30:01.946557,22,0,27,35,29,101190,0
2021-05-23 17:45:02.159327,22,0,27,35,29,101271,0
2021-05-23 18:00:01.369282,21,3,27,35,29,101278,0
2021-05-23 18:15:01.581946,22,2,27,34,29,101277,0
2021-05-23 18:30:01.845717,22,1,27,34,29,101271,0
2021-05-23 18:45:02.050048,22,2,27,35,29,101277,0
2021-05-23 19:00:01.236130,22,1,27,34,29,101274,0
2021-05-23 19:15:01.441569,22,2,27,35,29,101273,0
2021-05-23 19:30:01.699224,22,1,27,35,29,101294,0
2021-05-23 19:45:01.907798,22,1,27,35,29,101301,0
2021-05-23 20:00:02.111504,22,1,27,35,29,101293,0
2021-05-23 20:15:01.310774,22,0,27,35,29,101313,0
2021-05-23 20:30:01.577267,23,0,27,35,29,101332,0
2021-05-23 20:45:01.786396,22,19,27,35,29,101344,0
2021-05-23 21:00:01.990847,22,18,28,36,29,101362,0
2021-05-23 21:15:01.195961,22,0,27,35,29,101381,0
2021-05-23 21:30:01.449325,23,,27,35,29,101402,0
2021-05-23 21:45:01.669288,22,,27,35,29,101410,0
2021-05-23 22:00:01.864833,22,,28,36,29,101425,0
2021-05-23 22:15:02.068825,22,,27,36,29,101437,0
2021-05-23 22:30:01.315026,22,,28,37,29,101447,0
2021-05-23 22:45:01.519816,22,,28,37,29,101455,0
2021-05-23 23:00:01.726964,22,,27,36,29,101469,0
2021-05-23 23:15:01.934364,22,,28,36,29,101490,0
2021-05-23 23:30:01.186052,22,,28,36,29,101503,0
2021-05-23 23:45:01.400774,22,,27,35,29,101515,0
2021-05-24 00:00:01.608128,22,,27,35,29,101536,0
2021-05-24 00:15:01.815646,22,,27,35,29,101544,0
2021-05-24 00:30:02.084647,22,,27,35,29,101551,0
2021-05-24 00:45:01.281797,22,,27,35,29,101549,0
2021-05-24 01:00:01.487307,22,,27,35,29,101571,0
2021-05-24 01:15:01.689555,22,,27,35,29,101577,0
2021-05-24 01:30:01.948443,22,,27,35,29,101585,0
2021-05-24 01:45:02.160178,22,,27,35,29,101575,0
2021-05-24 02:00:01.360204,22,,27,35,29,101573,0
2021-05-24 02:15:01.568182,22,,27,35,29,101575,0
2021-05-24 02:30:01.839341,22,,27,35,29,101552,0
2021-05-24 02:45:02.046125,22,,27,35,29,101537,0
2021-05-24 03:00:01.242520,22,,27,35,29,101508,0
2021-05-24 03:15:01.450233,22,,27,35,29,101499,0
2021-05-24 03:30:01.715570,22,,27,35,29,101505,0
2021-05-24 03:45:01.925549,22,,27,35,29,101514,0
2021-05-24 04:00:02.118163,22,,27,35,29,101501,0
2021-05-24 04:15:01.322594,22,,27,35,29,101493,0
2021-05-24 04:30:01.579753,21,,27,35,29,101488,0
2021-05-24 04:45:01.786827,22,,27,35,29,101473,0
2021-05-24 05:00:01.978748,22,,27,35,29,101472,0
2021-05-24 05:15:01.182156,22,0,27,35,29,101469,0
2021-05-24 05:30:01.450153,21,2,27,35,29,101480,0
2021-05-24 05:45:01.660741,21,11,27,35,29,101484,0
2021-05-24 06:00:01.874471,22,13,27,35,29,101480,0
2021-05-24 06:15:02.078074,21,24,27,35,29,101478,0
2021-05-24 06:30:01.907702,21,25,28,36,29,101480,0
2021-05-24 06:45:02.110141,21,26,28,36,29,101485,0
2021-05-24 07:00:01.307881,21,23,28,36,29,101480,0
2021-05-24 07:15:01.516086,22,22,28,36,29,101491,0
2021-05-24 07:30:01.777264,22,17,28,36,29,101504,0
2021-05-24 07:45:01.986831,22,8,28,36,29,101497,0
2021-05-24 08:00:01.153052,22,4,28,36,29,101502,0
2021-05-24 08:15:01.380910,22,3,28,36,29,101516,0
2021-05-24 08:30:01.635970,22,3,27,36,29,101505,0
2021-05-24 08:45:01.844242,22,3,28,37,29,101506,0
2021-05-24 09:00:02.049124,22,3,27,36,29,101506,0
2021-05-24 09:15:01.243789,22,3,28,37,29,101486,0
2021-05-24 09:30:01.481853,22,3,28,37,29,101456,0
2021-05-24 09:45:01.695440,22,4,27,36,29,101451,0
2021-05-24 10:00:01.909821,22,4,28,37,29,101436,0
2021-05-24 10:15:02.112575,22,5,28,37,29,101433,0
2021-05-24 10:30:01.336156,22,8,27,37,29,101402,0
2021-05-24 10:45:01.543529,22,9,28,37,29,101396,0
2021-05-24 11:00:01.749043,22,5,28,37,29,101370,0
2021-05-24 11:15:01.956923,22,3,28,37,29,101359,0
2021-05-24 11:30:01.210631,22,4,28,37,29,101358,0
2021-05-24 11:45:01.411750,22,5,28,37,29,101345,0
2021-05-24 12:00:01.615898,22,7,28,37,29,101319,0
2021-05-24 12:15:01.819909,22,12,28,37,29,101295,0
2021-05-24 12:30:02.069191,22,15,27,37,29,101271,0
2021-05-24 12:45:01.216774,22,20,27,32,29,101244,0
2021-05-24 13:00:01.364372,21,19,27,29,28,101210,0
2021-05-24 13:15:01.577732,22,15,27,30,28,101201,0
2021-05-24 13:30:01.845496,22,18,27,29,28,101170,0
2021-05-24 13:45:02.043531,21,15,27,29,28,101149,0
2021-05-24 14:00:01.191493,22,15,27,30,28,101122,0
2021-05-24 14:15:01.338883,22,15,27,28,28,101111,0
2021-05-24 14:30:01.559829,22,6,27,29,29,101094,0
2021-05-24 14:45:01.768332,22,5,27,30,29,101068,0
2021-05-24 15:00:01.975642,22,4,27,30,29,101050,0
2021-05-24 15:15:01.125026,22,6,28,30,29,101038,0
2021-05-24 15:30:01.301181,22,5,28,30,29,101009,0
2021-05-24 15:45:01.495109,22,6,28,31,29,100991,0
2021-05-24 16:00:01.696935,22,5,28,31,29,100945,0
2021-05-24 16:15:01.909942,22,7,28,31,29,100925,0
2021-05-24 16:30:02.176522,22,7,28,32,29,100901,0
2021-05-24 16:45:01.324366,22,6,28,32,29,100874,0
2021-05-24 17:00:01.520762,22,6,28,32,29,100869,0
2021-05-24 17:15:01.726360,22,7,28,32,29,100866,0
2021-05-24 17:30:01.988674,22,3,28,32,29,100836,0
2021-05-24 17:45:01.137744,22,3,28,32,29,100809,0
2021-05-24 18:00:01.287092,22,2,28,32,29,100811,0
2021-05-24 18:15:01.435633,22,0,27,32,29,100822,0
2021-05-24 18:30:01.615930,22,2,28,33,29,100788,0
2021-05-24 18:45:01.812283,22,3,28,34,29,100771,0
2021-05-24 19:00:02.017632,22,3,28,33,29,100770,0
2021-05-24 19:15:01.167725,22,2,28,34,29,100741,0
2021-05-24 19:30:01.346926,22,2,28,34,29,100761,0
2021-05-24 19:45:01.497959,22,1,28,34,29,100756,0
2021-05-24 20:00:01.646009,22,1,28,34,29,100756,0
2021-05-24 20:15:01.848488,22,0,27,33,29,100755,0
2021-05-24 20:30:02.118065,22,0,27,32,29,100760,0
2021-05-24 20:45:01.265463,22,,27,31,29,100766,0
2021-05-24 21:00:01.413504,22,,27,30,29,100767,0
2021-05-24 21:15:01.561135,22,,27,31,29,100763,0
2021-05-24 21:30:01.747080,22,,27,30,29,100766,0
2021-05-24 21:45:01.964664,22,18,27,32,29,100756,0
2021-05-24 22:00:02.175084,22,17,27,32,29,100735,0
2021-05-24 22:15:01.322945,22,17,27,33,29,100741,0
2021-05-24 22:30:01.500860,22,16,27,33,29,100723,0
2021-05-24 22:45:01.649841,22,16,27,33,29,100712,0
2021-05-24 23:00:01.797170,22,,28,34,29,100690,0
2021-05-24 23:15:01.992146,22,,28,34,29,100686,0
2021-05-24 23:30:01.208291,22,,28,34,29,100682,0
2021-05-24 23:45:01.356396,22,,28,34,29,100675,0
2021-05-25 00:00:01.504124,23,,28,34,29,100671,0
2021-05-25 00:15:01.651273,22,,28,34,29,100668,0
2021-05-25 00:30:01.825772,22,,28,34,29,100661,0
2021-05-25 00:45:02.026065,22,,27,33,29,100662,0
2021-05-25 01:00:01.253646,22,,27,33,29,100679,0
2021-05-25 01:15:01.403442,22,,27,33,29,100685,0
2021-05-25 01:30:01.578834,22,,27,33,29,100690,0
2021-05-25 01:45:01.726149,22,,27,33,29,100693,0
2021-05-25 02:00:01.888586,22,,27,33,29,100697,0
2021-05-25 02:15:02.094203,22,,27,33,29,100725,0
2021-05-25 02:30:01.304245,22,,27,33,29,100752,0
2021-05-25 02:45:01.452373,22,,27,33,29,100784,0
2021-05-25 03:00:01.599173,22,,27,33,29,100793,0
2021-05-25 03:15:01.746074,22,,27,34,29,100797,0
2021-05-25 03:30:01.921186,22,,27,34,29,100776,0
2021-05-25 03:45:02.087230,23,,27,34,29,100788,0
2021-05-25 04:00:01.326124,22,,27,34,29,100804,0
2021-05-25 04:15:01.479662,22,,27,34,29,100765,0
2021-05-25 04:30:01.655843,22,,27,34,29,100721,0
2021-05-25 04:45:01.802714,22,,27,34,29,100732,0
2021-05-25 05:00:01.949319,22,,27,34,29,100735,0
2021-05-25 05:15:02.096058,22,,27,34,29,100738,0
2021-05-25 05:30:01.356745,22,,27,34,29,100753,0
2021-05-25 05:45:01.572396,22,,27,34,29,100742,0
2021-05-25 06:00:01.723593,22,0,27,34,29,100746,0
2021-05-25 06:15:01.870881,22,0,27,34,29,100748,0
2021-05-25 06:30:01.592666,22,0,27,34,29,100770,0
2021-05-25 06:45:01.740391,22,0,27,34,29,100768,0
2021-05-25 07:00:01.887699,22,0,27,34,29,100775,0
2021-05-25 07:15:02.035938,22,1,27,34,29,100772,0
2021-05-25 07:30:01.290650,22,0,27,34,29,100790,0
2021-05-25 07:45:01.497567,22,0,27,34,29,100834,0
2021-05-25 08:00:01.680045,22,0,27,35,29,100846,0
2021-05-25 08:15:01.830114,22,0,28,35,29,100835,0
2021-05-25 08:30:02.008812,22,0,27,35,29,100852,0
2021-05-25 08:45:01.218762,22,1,27,35,29,100844,0
2021-05-25 09:00:01.447583,22,1,28,36,29,100888,0
2021-05-25 09:15:01.668467,22,3,28,36,29,100864,0
2021-05-25 09:30:01.846105,22,3,28,36,29,100892,0
2021-05-25 09:45:01.992674,22,2,28,35,29,100902,0
2021-05-25 10:00:01.196097,22,3,28,35,29,100921,0
2021-05-25 10:15:01.409106,22,4,28,35,29,100934,0
2021-05-25 10:30:01.679495,22,4,28,35,29,100914,0
2021-05-25 10:45:01.861541,22,5,28,35,29,100942,0
2021-05-25 11:00:02.011110,22,7,28,35,29,100951,0
2021-05-25 11:15:01.210428,22,6,28,35,29,100954,0
2021-05-25 11:30:01.470759,22,12,28,35,29,100943,0
2021-05-25 11:45:01.684906,22,9,28,35,29,100950,0
2021-05-25 12:00:01.845410,22,12,28,35,29,100923,0
2021-05-25 12:15:01.995112,22,8,28,35,29,100914,0
2021-05-25 12:30:01.251063,22,3,28,35,29,100923,0
2021-05-25 12:45:01.456958,22,7,28,36,29,100931,0
2021-05-25 13:00:01.689839,22,5,28,36,29,100930,0
2021-05-25 13:15:01.883567,23,2,28,36,29,100923,0
2021-05-25 13:30:02.066138,22,7,28,36,29,100923,0
2021-05-25 13:45:01.271731,22,4,28,36,29,100917,0
2021-05-25 14:00:01.478286,22,11,28,36,29,100949,0
2021-05-25 14:15:01.695616,22,11,28,36,29,100931,0
2021-05-25 14:30:01.929215,22,12,28,36,29,100920,0
2021-05-25 14:45:02.082287,22,6,28,36,29,100895,0
2021-05-25 15:00:01.283306,22,4,28,36,29,100881,0
2021-05-25 15:15:01.487539,22,2,28,36,29,100879,0
2021-05-25 15:30:01.758480,22,3,28,36,29,100895,0
2021-05-25 15:45:01.933619,22,6,28,36,29,100889,0
2021-05-25 16:00:02.096558,22,3,28,36,29,100904,0
2021-05-25 16:15:01.301626,22,1,28,36,29,100912,0
2021-05-25 16:30:01.557635,22,7,28,36,29,100877,0
2021-05-25 16:45:01.766240,22,2,28,36,29,100871,0
2021-05-25 17:00:01.982049,22,,28,36,29,100973,0
2021-05-25 17:15:01.186222,22,0,28,36,29,100961,0
2021-05-25 17:30:01.445266,22,2,28,36,29,100949,0
2021-05-25 17:45:01.662144,22,4,28,36,29,100933,0
2021-05-25 18:00:01.870942,22,6,28,36,29,100926,0
2021-05-25 18:15:02.088969,23,2,28,36,29,100926,0
2021-05-25 18:30:01.326823,22,0,28,36,29,100939,0
2021-05-25 18:45:01.531064,22,1,28,35,29,100932,0
2021-05-25 19:00:01.727093,22,2,28,36,29,100940,0
2021-05-25 19:15:01.932832,22,1,28,36,29,100978,0
2021-05-25 19:30:01.195462,22,1,28,36,29,100973,0
2021-05-25 19:45:01.413507,23,1,28,37,29,100981,0
2021-05-25 20:00:01.612426,23,0,28,37,29,100988,0
2021-05-25 20:15:01.818090,22,0,28,38,29,100993,0
2021-05-25 20:30:02.086640,22,0,28,37,29,101000,0
2021-05-25 20:45:01.287690,22,,28,37,29,101009,0
2021-05-25 21:00:01.490861,22,,28,37,29,101011,0
2021-05-25 21:15:01.697132,22,20,28,37,29,101041,0
2021-05-25 21:30:01.952868,22,17,28,37,29,101074,0
2021-05-25 21:45:02.181004,22,17,28,37,29,101102,0
2021-05-25 22:00:01.372798,22,17,28,37,29,101119,0
2021-05-25 22:15:01.578096,22,16,28,37,29,101120,0
2021-05-25 22:30:01.850902,22,16,28,37,29,101122,0
2021-05-25 22:45:02.058036,22,17,28,37,29,101131,0
2021-05-25 23:00:01.258551,22,17,28,37,29,101125,0
2021-05-25 23:15:01.464573,22,,28,37,29,101138,0
2021-05-25 23:30:01.727529,22,,28,37,29,101134,0
2021-05-25 23:45:01.937706,22,,28,37,29,101126,0
2021-05-26 00:00:02.149263,22,,28,37,29,101122,0
2021-05-26 00:15:01.349613,22,,28,37,29,101120,0
2021-05-26 00:30:01.611846,22,,28,37,29,101115,0
2021-05-26 00:45:01.816937,22,,28,37,29,101102,0
2021-05-26 01:00:02.019811,22,,28,37,29,101093,0
2021-05-26 01:15:01.219449,22,,28,37,29,101088,0
2021-05-26 01:30:01.478546,22,,28,37,29,101076,0
2021-05-26 01:45:01.689912,22,,28,37,29,101077,0
2021-05-26 02:00:01.900945,22,,28,36,29,101076,0
2021-05-26 02:15:02.110722,22,,28,36,29,101063,0
2021-05-26 02:30:01.366832,22,,28,36,29,101050,0
2021-05-26 02:45:01.565514,22,,28,36,29,101046,0
2021-05-26 03:00:01.778056,22,,28,36,29,101035,0
2021-05-26 03:15:01.972344,22,,28,36,29,101034,0
2021-05-26 03:30:01.222409,22,,28,36,29,101027,0
2021-05-26 03:45:01.411502,22,,28,36,29,101032,0
2021-05-26 04:00:01.612915,22,,28,36,29,101024,0
2021-05-26 04:15:01.826830,22,,28,36,29,101023,0
2021-05-26 04:30:02.092784,22,,28,36,29,101016,0
2021-05-26 04:45:01.294817,22,,27,35,29,101010,0
2021-05-26 05:00:01.498764,22,,28,36,29,101011,0
2021-05-26 05:15:01.699830,22,,27,35,29,101013,0
2021-05-26 05:30:01.968529,22,2,28,36,29,101015,0
2021-05-26 05:45:02.179615,22,,27,35,29,101009,0
2021-05-26 06:00:01.370640,22,0,27,35,29,101014,0
2021-05-26 06:15:01.566217,22,1,27,35,29,101009,0
2021-05-26 06:30:01.414928,22,0,27,35,29,101009,0
2021-05-26 06:45:01.613941,22,2,27,35,29,100993,0
2021-05-26 07:00:01.819623,22,2,28,36,29,100998,0
2021-05-26 07:15:02.034179,22,3,28,36,29,100986,0
2021-05-26 07:30:01.285877,22,2,27,35,29,100981,0
2021-05-26 07:45:01.501547,22,2,28,36,29,100981,0
2021-05-26 08:00:01.708107,22,5,28,36,29,100970,0
2021-05-26 08:15:01.927006,22,1,27,36,29,100967,0
2021-05-26 08:30:01.200333,22,2,28,37,29,100972,0
2021-05-26 08:45:01.412472,22,4,28,37,29,100972,0
2021-05-26 09:00:01.621802,22,3,27,36,29,100956,0
2021-05-26 09:15:01.827612,22,6,28,37,29,100962,0
2021-05-26 09:30:02.091104,22,2,28,37,29,100960,0
2021-05-26 09:45:01.290927,23,3,28,37,29,100962,0
2021-05-26 10:00:01.497952,22,10,28,37,29,100942,0
2021-05-26 10:15:01.698696,22,3,28,37,29,100947,0
2021-05-26 10:30:01.964858,22,3,28,37,29,100936,0
2021-05-26 10:45:02.168425,22,6,28,37,29,100911,0
2021-05-26 11:00:01.374989,22,3,28,37,29,100899,0
2021-05-26 11:15:01.581803,22,6,28,37,29,100888,0
2021-05-26 11:30:01.844499,22,8,28,38,29,100883,0
2021-05-26 11:45:02.060072,22,3,28,37,29,100879,0
2021-05-26 12:00:01.267109,22,5,28,37,29,100873,0
2021-05-26 12:15:01.475773,22,3,28,37,29,100866,0
2021-05-26 12:30:01.747460,22,5,28,38,29,100858,0
2021-05-26 12:45:01.954680,22,6,28,38,29,100857,0
2021-05-26 13:00:02.172921,22,6,28,38,29,100854,0
2021-05-26 13:15:01.380952,22,2,28,38,29,100852,0
2021-05-26 13:30:01.653575,22,4,28,38,29,100842,0
2021-05-26 13:45:01.858163,22,8,28,38,29,100834,0
2021-05-26 14:00:02.063447,22,11,28,38,29,100808,0
2021-05-26 14:15:01.261270,22,6,28,38,29,100797,0
2021-05-26 14:30:01.533978,22,7,28,38,29,100775,0
2021-05-26 14:45:01.741786,22,8,28,38,29,100769,0
2021-05-26 15:00:01.955668,22,5,28,38,29,100765,0
2021-05-26 15:15:02.170244,22,4,28,38,29,100763,0
2021-05-26 15:30:01.435363,22,5,28,38,29,100760,0
2021-05-26 15:45:01.636720,22,7,28,37,29,100739,0
2021-05-26 16:00:01.839060,22,7,28,37,29,100738,0
2021-05-26 16:15:02.054088,22,5,28,37,29,100722,0
2021-05-26 16:30:01.305958,22,6,28,37,29,100708,0
2021-05-26 16:45:01.516428,22,7,28,37,29,100691,0
2021-05-26 17:00:01.722278,22,3,28,37,29,100686,0
2021-05-26 17:15:01.935578,22,3,28,37,29,100674,0
2021-05-26 17:30:01.194657,22,2,28,37,29,100666,0
2021-05-26 17:45:01.410366,22,2,28,37,29,100670,0
2021-05-26 18:00:01.603738,22,2,28,38,29,100666,0
2021-05-26 18:15:01.816679,22,2,28,38,29,100655,0
2021-05-26 18:30:02.077832,22,2,28,38,29,100656,0
2021-05-26 18:45:01.287006,22,2,28,37,29,100645,0
2021-05-26 19:00:01.491847,22,1,28,37,29,100649,0
2021-05-26 19:15:01.696943,22,0,28,38,29,100645,0
2021-05-26 19:30:01.957486,22,0,28,39,29,100647,0
2021-05-26 19:45:02.171575,23,0,28,40,29,100661,0
2021-05-26 20:00:01.366160,20,0,26,33,28,100661,0
2021-05-26 20:15:01.579486,21,0,26,33,28,100655,0
2021-05-26 20:30:01.838668,20,0,26,32,27,100646,0
2021-05-26 20:45:02.045237,22,0,27,34,29,100650,0
2021-05-26 21:00:01.232385,22,0,27,34,29,100654,0
2021-05-26 21:15:01.439808,22,19,27,35,29,100666,0
2021-05-26 21:30:01.697951,22,17,28,36,29,100670,0
2021-05-26 21:45:01.909927,22,17,28,36,29,100685,0
2021-05-26 22:00:02.105468,22,16,28,36,29,100682,0
2021-05-26 22:15:01.308820,22,16,28,36,29,100686,0
2021-05-26 22:30:01.567781,22,,28,36,29,100708,0
2021-05-26 22:45:01.774800,22,,28,37,29,100706,0
2021-05-26 23:00:01.968394,22,,28,37,29,100712,0
2021-05-26 23:15:02.175417,22,,28,37,29,100713,0
2021-05-26 23:30:01.445057,22,,28,37,29,100731,0
2021-05-26 23:45:01.659034,22,,28,37,29,100743,0
2021-05-27 00:00:01.871925,22,,28,37,29,100755,0
2021-05-27 00:15:02.071333,22,,28,37,29,100739,0
2021-05-27 00:30:01.319832,22,,28,37,29,100743,0
2021-05-27 00:45:01.532442,22,,28,37,29,100739,0
2021-05-27 01:00:01.735495,22,,27,36,29,100743,0
2021-05-27 01:15:01.943369,22,,27,36,29,100752,0
2021-05-27 01:30:01.208015,22,,28,37,29,100749,0
2021-05-27 01:45:01.416423,22,,27,36,29,100752,0
2021-05-27 02:00:01.613681,22,,27,35,29,100762,0
2021-05-27 02:15:01.817037,22,,27,36,29,100771,0
2021-05-27 02:30:02.078910,22,,27,36,29,100781,0
2021-05-27 02:45:01.279330,22,,27,36,29,100791,0
2021-05-27 03:00:01.486507,22,,27,36,29,100791,0
2021-05-27 03:15:01.703253,22,,27,36,29,100807,0
2021-05-27 03:30:01.975460,22,,27,36,29,100812,0
2021-05-27 03:45:01.188925,22,,27,36,29,100824,0
2021-05-27 04:00:01.399287,22,,27,36,29,100826,0
2021-05-27 04:15:01.605897,22,,27,36,29,100833,0
2021-05-27 04:30:01.862343,22,,27,36,29,100836,0
2021-05-27 04:45:02.074132,22,,27,36,29,100836,0
2021-05-27 05:00:01.275736,22,,27,36,29,100838,0
2021-05-27 05:15:01.477885,22,,27,36,29,100842,0
2021-05-27 05:30:01.738150,22,0,27,36,29,100847,0
2021-05-27 05:45:01.944122,22,0,27,36,29,100850,0
2021-05-27 06:00:02.156184,22,0,27,36,29,100856,0
2021-05-27 06:15:01.365204,22,0,27,36,29,100871,0
2021-05-27 06:30:01.187179,22,0,27,36,29,100885,0
2021-05-27 06:45:01.394799,22,0,27,36,29,100889,0
2021-05-27 07:00:01.599147,22,0,27,36,29,100891,0
2021-05-27 07:15:01.806499,22,2,27,36,29,100892,0
2021-05-27 07:30:02.069086,22,3,27,36,29,100902,0
2021-05-27 07:45:01.276674,22,2,27,36,29,100899,0
2021-05-27 08:00:01.470009,22,2,27,36,29,100898,0
2021-05-27 08:15:01.678430,21,2,27,36,29,100908,0
2021-05-27 08:30:01.938034,22,2,27,36,29,100922,0
2021-05-27 08:45:02.154401,22,0,27,36,29,100940,0
2021-05-27 09:00:01.364520,22,0,27,36,29,100954,0
2021-05-27 09:15:01.568165,22,0,27,37,29,100950,0
2021-05-27 09:30:01.828624,22,0,27,37,29,100969,0
2021-05-27 09:45:02.035561,22,5,27,37,29,100979,0
2021-05-27 10:00:01.236805,22,0,27,36,29,100972,0
2021-05-27 10:15:01.430140,22,1,28,37,29,100985,0
2021-05-27 10:30:01.699332,22,1,27,36,29,100983,0
2021-05-27 10:45:01.905342,22,4,27,36,29,100982,0
2021-05-27 11:00:02.107967,22,1,27,36,29,100984,0
